BALTIC OPERATIONAL AND OCEANOGRAPHICAL SYSTEM (BOOS)
OCEANOGRAPHIC DATA
STATIONS

BOOSNR	= Station Number used in BOOS
PLATFORM	= Platform ID
STATION	= Station Name (Vessel Name)
LAT	= Latitude in decimal degress
LON	= Longitude in decimal degress
 
TYPE	= Station Type
where
FP	= Fixed Platform
TG	= Tide Gauge
MB	= Moored Buoy
FB	= Ferrybox/Vessel
GL	= Glider
CT	= CTD Profiles 
SF	= Lightship

DATUM	= Sea Level Reference Datum

OWNER/PROVIDER/PU = Station Owner / Data Provider / Production unit
where
BSH	=	1850	Federal Maritime and Hydrographic Agency	larissa.mueller@bsh.de
CTH	=	3506	Chalmers Technical University	guinnar.elgered@chalmers.se
DMI	=	469	Danish Meteorological Institute	vh@dmi.dk
DMU	=	3037	Danish Centre for Environment and Energy	las@dmu.dk
EMHI	=	872	Estonian Meteorological and Hydrological Institute	urmas.lips@phys.sea.ee
EPA	=	680	Environmental Protection Agency	aaa@aaa.am.lt
FISHSEC	=	991	Federal Research Centre for Fisheries	info@fishsec.org
FM	=	1217	Swedish Armed Forces	johanna.linders@smhi.se
FMI	=	1725	Finnish Meteorological Institute	pekka.alenius@fmi.fi
GBG	=	-	City of Gothenburg	johanna.linders@smhi.se
HZG	=	2842	Helmholtz-Zentrum Geesthacht	wilhelm.petersen@gkss.de
IMWM	=	193	Institute for Water Management	magdalena.kaminska@imgw.pl
IOPAS	=	195	Institute of Oceanology	wichor@iopan.gda.pl
IOW	=	116	Baltic Sea Research Institute Warnemünde	iowinfo@io-warnemuende.de
KDI	=	466	Danish Coastal Authority	cas@kyst.dk
KMRC	=	617	Kristineberg Marine Research Station	johanna.linders@smhi.se
LEGMA	=	892	Latvian Environment, Geology and Meteorology Agency	jurijs.siskins@lvgma.gov.lv
LHEI	=	698	Latvian Institute of Aquatic Ecology	anda.ikauniece@lhei.lv
LLUR	=	2537	State Office for Agriculture, Environment and Rural Areas of Schleswig Holstein	poststelle@llur.landsh.de
LNU	=	4812	Linnaeus University	johanna.linders@smhi.se
LUNG	=	993	State Agency for Environment, Nature and Geology, Mecklenburg-Vorpommern	poststelle@lung.mv-regierung.de
METNO	=	1212	Norwegian Meteorological Institute	bruce.hackett@met.no
MIG	=	1241	Maritime Institute Gdansk	anstas@im.gda.pl
MSI	=	713	Marine Systems Institute at Tallinn University of Technology	urmas.lips@msi.ttu.ee
NERI	=	729	National Environmental Research institute	las@dmu.dk
NIVA	=	1417	Norwegian Institute for Water research	pierre.jaccard@niva.no
NIOZ 	=	630	Royal Netherlands Institute for Sea Research	dmg@nioz.nl
NWAHEM	=	911	North-West Regional Administration for Hydrometeorology and Environmental Monitoring	gvi@meteo.nw.ru
RAS	=	685	P.P.Shirshov Institute of Oceanology	office@ocean.ru
RIHMI	=	681	All-Russia Research Institute of Hydrometeorological Information	nodc@meteo.ru
RUMS	=	2710	Federal Hydrometeorology and Environmental Monitoring Service	opnikitin@mail.ru
SMA	=	1215	Swedish Maritime Administration	lars.tornquist@sjofartsverket.se
SMF	=	618	Stockholm Research Centre	johanna.linders@smhi.se
SMHI	=	545	Swedish Meteorological and Hydrological Institute	johanna.linders@smhi.se
STE	=	1218	Stena Line	johanna.linders@smhi.se
SYKE	=	1104	Finnish Environmental Institute	seppo.kaitala@ymparisto.fi
UMF	=	622	Umea Research Centre	johanna.linders@smhi.se
UT	=	3138	University of Tartu	ivan.kuprijanov@ut.ee
WSA	=	2313	German Federal Waterways and Shipping Administration	larissa.mueller@bsh.de

PARAMETERS	= Parameters (myo_code) provided from each station. See MYO_PARAMETERS.txt for more information.


BOOSNR	PLATFORM	STATION	LAT	LON	TYPE	OWNER	PROVIDER	PU	wmo_platform_code	SLEV:time_sampling	SLEV:sea_level_datum	SLEV:processing_method	PARAMETERS
40037	SMHIDROGDENE	DROGDEN E	55.54	12.7292	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40038	SMHIF2	F2	65.3917	23.5	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40039	SMHIF9A13	F9 / A13	64.7083	22.0667	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40040	SMHIF13	F13	63.7917	21.4833	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40041	SMHIF16	F16	63.525	21.0833	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40042	SMHIF18	F18  SYDOSTBROTTEN	63.3083	20.275	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40043	SMHIF26C15	F26 / C15	61.9833	20.0667	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40044	SMHIF33	F33  GRUNDKALLEN	60.5417	18.9333	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40045	SMHIF64	F64  SOLOVJEVA	60.1833	19.15	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40046	SMHIFLADEN	FLADEN	57.1917	11.6667	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40047	SMHIG1	G1  LAHOLMSBUKTEN	56.5708	12.6383	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40048	SMHIGF6	GF6	57.5333	11.325	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40049	SMHIGF8	GF8	57.465	10.9	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40050	SMHIGF9	GF9	57.4333	10.7083	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40051	SMHIHANOBUKTEN	HANÖBUKTEN	55.6167	14.8667	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40052	SMHIHANOBUKTENKBV	HANÖBUKTEN-KBV	55.8	15.3333	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40053	SMHIHS5	HS5	57.7358	10.0077	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40054	SMHIKNOLLSGRUNDBUOY	VÅGBOJ KNOLLS GRUND	57.2167	17.6167	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40055	SMHIKULLEN	KULLEN	56.2333	12.37	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40056	SMHIL9	L9  LAHOLMSBUKTEN	56.565	12.72	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40057	SMHILAHOLM3	LAHOLM-3 (YG)	56.555	12.5667	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40058	SMHILAMIDDELGRUND	L:A MIDDELGRUND	56.9583	11.7583	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40059	SMHILASOE	LASO-E (SEAWATCH BUOY)	57.1908	11.5325	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40060	SMHILASORANNA	LÄSÖ RÄNNA	57.2933	10.7417	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40061	SMHILT1	LT1	56.1105	17.6055	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40062	SMHILT2	LT2	56.1457	17.7087	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40063	SMHILT3	LT3	56.3098	18.1807	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40064	SMHILT4	LT4	56.333	18.3888	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40065	SMHIMASESKARWBUOY	MÅSESKÄR W (BUOY)	58.0583	11.2867	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40066	SMHIMS2	MS2	62.1333	17.85	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40067	SMHIMS6	MS6	61.9833	19.1667	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40068	SMHIN14	N14 FALKENBERG	56.94	12.2117	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40069	SMHIORESUND2	ÖRESUND-2	55.5542	12.7583	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40070	SMHIORESUND4	ÖRESUND-4	55.6467	12.955	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40071	SMHIORESUND7	ÖRESUND-7	55.77	12.7967	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40072	SMHIORESUND12X	ÖRESUND-12X	56.1267	12.5167	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40073	SMHIP2	P2	57.8667	11.3	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40074	SMHIPLP1	PL-P1	54.8333	19.3333	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40075	SMHIPLP63	PL-P63	55.35	19.0583	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40076	SMHIREFM1V1	REF M1V1	56.3708	16.2017	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40077	SMHIRR1	RR1	64.9667	21.8667	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40078	SMHIRR5	RR5	64.8367	23.1667	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40079	SMHIRR7	RR7	64.7333	23.8167	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40080	SMHISKALDERVIKEN2	SKÄLDERVIKEN-2	56.355	12.55	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40081	SMHISLAGGO	SLÄGGÖ	58.2583	11.4333	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40082	SMHISR1A	SR1A	61.2333	17.6667	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40083	SMHISR3	SR3	61.1833	18.2333	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40084	SMHISR5C4	SR5 / C4	61.0833	19.5833	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40085	SMHISR8	SR8	61.1333	20.9333	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40086	SMHISS29	SS29	61.1083	20.2667	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40087	SMHISTMIDDELGRUND	ST MIDDELGRUND	56.5667	12.2167	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40088	SMHISTOLPETROSKEL	STOLPE TRÖSKEL	55.275	16.5167	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40089	SMHISWVINGAGF4	SW VINGA  GF4	57.55	11.525	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40090	SMHITROSKELNALANDSHAV	TRÖSKELN ÅLANDS HAV	59.66	19.8833	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40091	SMHIUS2	US2  ULVÖDJ	62.85	18.8917	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40092	SMHIUS3C6	US3 / C6	62.75	19.2	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40093	SMHIUS5BC1	US5B / C1	62.5867	19.975	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40094	SMHIUS7	US7	62.6	20.8333	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40095	SMHIWFAROSUND	W FÅRÖSUND	57.94	19.0444	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40096	SMHIWLANDSKRONA	W LANDSKRONA	55.8667	12.75	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40097	SMHISODRAMIDSJOBANKEN	SÖDRA MIDSJÖBANKEN	55.7543	17.7322	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40098	SMHISEGERSTADII	SEGERSTAD-II	56.4917	16.8667	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40099	SMHIC3	C3	62.6528	18.9523	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40100	SMHIF3A5	F3 / A5	65.1667	23.2333	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40101	SMHIMS4C14	MS4 / C14	62.1	18.5483	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40102	SMHIVADEROARNABUOY	VÅGBOJ VÄDERÖARNA	58.4833	10.9333	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40103	SMHIOLANDSODRA	4.5 NO ÖLANDS SÖDRA	56.1667	16.6417	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
40104	SMHIBY23	BY23 / LL7	59.8497	24.8338	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40105	SMHILL12	LL12	59.4833	22.9	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40106	SMHILL15	LL15	59.1833	21.7468	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40107	SMHIHUVUDSKARBUOY	HAVSBOJ HUVUDSKÄR OST	58.9333	19.1667	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40108	SMHITANGESUNDBUOY	KUSTBOJ TÅNGESUND	58.0746	11.4925	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40109	SMHINORRAMIDSJOBANKEN	NORRA MIDSJÖBANKEN	56.2167	17.2667	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40110	SMHIWHAMMERODDE	W HAMMER ODDE	55.3092	14.599	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL

40301	SMHIALSBACK	ALSBÄCK	58.3233	11.5467	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40302	SMHIBJORKHOLMEN	BJÖRKHOLMEN	58.3877	11.6267	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40303	SMHIBYFJORDEN	BYFJORDEN	58.3333	11.8833	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40304	SMHIBYTTELOCKET	BYTTELOCKET	58.3537	11.24	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40305	SMHIDANAFJORD	DANAFJORD	57.6675	11.6867	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40306	SMHIEALVSBORGSBRON	E ÄLVSBORGSBRON	57.6917	11.9067	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40307	SMHIGALTERO	GALTERÖ	58.1097	11.81	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40308	SMHIHAVSTENSFJORD	HAVSTENSFJORD	58.3125	11.7733	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40309	SMHIINSTORANNA	INSTÖ RÄNNA	57.9017	11.6667	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40310	SMHIKOLJOFJORD	KOLJÖFJORD	58.23	11.58	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40311	SMHIKOSTERFJORDEN	KOSTERFJORDEN	58.8683	11.1033	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40312	SMHISKALKORGARNA	SKALKORGARNA	57.6788	11.7683	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40313	SMHISTRETUDDEN	STRETUDDEN	58.3433	11.4033	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40314	SMHIVALO	VALÖ	57.55	11.8083	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40315	SMHIASTOL	ÅSTOL	57.9197	11.5933	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40351	SMHISTIGFJORDENINRE	STIGFJORDEN INRE	58.0917	11.6367	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL

40401	SMHIN5	N5 KUNGSBACKAFJORDEN	57.4067	12.05	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40402	SMHIN6	N6 KUNGSBACKAFJORDEN	57.36	12.0297	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40403	SMHIN7	N7 OST NIDINGEN	57.3033	11.9883	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40404	SMHIN13	N13 VÄRÖ	57.1367	12.1067	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40405	SMHILX	LX	56.4847	12.7788	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40406	SMHIWHALLANDSVADERO	W HALLANDS VÄDERÖ	56.4538	12.2313	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40407	SMHIS5	S-5	56.3155	12.6522	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40408	SMHISI2	SI-2	56.2787	12.8107	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40451	SMHIOVF11	ÖVF 1:1  HÖGANÄS	56.2167	12.5167	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40452	SMHIOVF32	ÖVF 3:2  LUNDÅKRA	55.785	12.9067	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40453	SMHIOVF48	ÖVF 4:8  LOMMA	55.6867	13.0367	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40454	SMHIOVF411	ÖVF 4:11 LOMMA	55.6517	13.035	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40455	SMHIOVF52	ÖVF 5:2  HÖLLVIKEN	55.5133	12.8817	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL

40501	SMJHIFALSTERBO	FALSTERBO	55.3253	12.9412	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40502	SMHIABBEKAS	ABBEKÅS	55.3858	13.643	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40503	SMHIVH4	VH4 / HANÖ-4	55.65	14.2975	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40504	SMHIVH1	VH1 / HANÖ-1	55.9833	14.5138	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
40505	SMHIVH3A	VH3A	55.833	14.3343	CT	SMHI	SMHI	SMHI	N/A	N/A	N/A	N/A	TIME LATX LONX PRES TEMP PSAL TUR2 TUR4 DOX1 LGHT SVEL
